,id,Popular_Sum,Date
1723,999056596935233536,578,2018-05-22
1724,999062738402881537,4414,2018-05-22
1725,999149447975133184,557,2018-05-23
1726,999152289246920704,4770,2018-05-23
1727,999154641085448192,490,2018-05-23
1728,999155581012230144,1602,2018-05-23
1729,999161021657837568,626,2018-05-23
1730,999169329353506818,548,2018-05-23
1731,999196107505745920,1220,2018-05-23
1732,999229479514853379,13542,2018-05-23
1733,999232361236590592,907,2018-05-23
1734,999233903456997376,1610,2018-05-23
1735,999234369112850432,807,2018-05-23
1736,999355619390865408,64667,2018-05-23
1737,999357298861486080,95867,2018-05-23
1738,999359660854362112,20345,2018-05-23
1739,999361510915768320,5532,2018-05-23
1740,999363031996948480,8261,2018-05-23
1741,999364333674024960,51971,2018-05-23
1742,999365292684861441,4622,2018-05-23
1743,999365829761249280,1355,2018-05-23
1744,999367582271422464,299099,2018-05-23
1745,999367998078042114,1195,2018-05-23
1746,999368393420488704,16969,2018-05-23
1747,999368671972622336,5363,2018-05-23
1748,999369022280843264,22056,2018-05-23
1749,999369623484039168,53788,2018-05-23
1750,999369921103413248,1154,2018-05-23
1751,999370318383742976,2538,2018-05-23
1752,999371548053000193,1107,2018-05-23
1753,999374720368689153,54528,2018-05-23
1754,999375777882750976,642,2018-05-23
1755,999376607662952448,9998,2018-05-23
1756,999378223661137920,3553,2018-05-23
1757,999382070848770048,745,2018-05-23
1758,999385249720057856,2769,2018-05-23
1759,999385597771853824,10361,2018-05-23
1760,999389139551248384,29181,2018-05-23
1761,999398212162105344,2807,2018-05-23
1762,999415738967277568,954,2018-05-23
1763,999424262925533184,2326,2018-05-23
1764,999424264880058368,16590,2018-05-23
1765,999448547513614336,6512,2018-05-24
1766,999450636075778049,167010,2018-05-24
1767,999450781437706241,1188,2018-05-24
1768,999451013391179776,3936,2018-05-24
1769,999451883092652032,5340,2018-05-24
1770,999462420790755334,475,2018-05-24
1771,999465692859527168,22637,2018-05-24
1772,999466717112745985,5815,2018-05-24
1773,999500971045629952,1028,2018-05-24
1774,999502403207544832,2405,2018-05-24
1775,999511881160130565,752,2018-05-24
1776,999512438142787585,359,2018-05-24
1777,999513049470922752,2850,2018-05-24
1778,999513492825620481,2265,2018-05-24
1779,999515261479731200,1952,2018-05-24
1780,999517376772165632,814,2018-05-24
1781,999520453071855616,793,2018-05-24
1782,999524442211418114,4781,2018-05-24
1783,999560417637580800,879,2018-05-24
1784,999568719146725377,34423,2018-05-24
1785,999570680210276352,1553,2018-05-24
1786,999579712484790272,1498,2018-05-24
1787,999589943000358913,13169,2018-05-24
1788,999591624521940993,34181,2018-05-24
1789,999594838973542400,13493,2018-05-24
1790,999597963482574848,931,2018-05-24
1791,999619147305660416,1443,2018-05-24
1792,999760374529327104,3667,2018-05-24
1793,999796653560283136,51380,2018-05-24
1794,999797465787191297,3487,2018-05-24
1795,999808730106445824,4151,2018-05-25
1796,999809802988482560,451,2018-05-25
1797,999841559846633473,1138,2018-05-25
1798,999845637385404416,6243,2018-05-25
1799,999848310344044544,1934,2018-05-25
1800,1000072092769964033,14735,2018-05-25
1801,1000079975150596096,741,2018-05-25
1802,1000079978220802049,9567,2018-05-25
1803,1000079980611624960,2242,2018-05-25
1804,1000079983543382016,511,2018-05-25
1805,1000080833678528512,42249,2018-05-25
1806,1000082615276191744,1919,2018-05-25
1807,1000084944704569344,2028,2018-05-25
1808,1000085435668819968,493,2018-05-25
1809,1000098080857907200,1316,2018-05-25
1810,1000102229376839680,932,2018-05-25
1811,1000130445856595968,12273,2018-05-25
1812,1000143728500269057,3313,2018-05-25
1813,1000148304016105472,613,2018-05-25
1814,1000148499227467778,649,2018-05-25
1815,1000150631666069506,697,2018-05-25
1816,1000151412033155073,1806,2018-05-25
1817,1000164497217081344,17758,2018-05-25
1818,1000204113953439744,27445,2018-05-26
1819,1000207725983293441,1683,2018-05-26
1820,1000207973430394880,698,2018-05-26
1821,1000208369959845889,1151,2018-05-26
1822,1000258709950431234,1508,2018-05-26
1823,1000332404618227712,51829,2018-05-26
1824,1000431923502530560,1921,2018-05-26
1825,1000434638991454208,434,2018-05-26
1826,1000435924369522689,827,2018-05-26
1827,1000444616536031232,488,2018-05-26
1828,1000446346640244736,828,2018-05-26
1829,1000447314748588033,636,2018-05-26
1830,1000447759143464960,10979,2018-05-26
1831,1000448110085079040,779,2018-05-26
1832,1000448564240138240,3430,2018-05-26
1833,1000449499221803009,519,2018-05-26
1834,1000450270399119361,1270,2018-05-26
1835,1000452345166086144,419,2018-05-26
1836,1000453321121923072,1215,2018-05-26
1837,1000456410944061440,620,2018-05-26
1838,1000461272737959936,13756,2018-05-26
1839,1000464215440703488,1382,2018-05-26
1840,1000474267161513984,19235,2018-05-26
1841,1000492833675997184,50369,2018-05-26
1842,1000496388147314688,13840,2018-05-26
1843,1000498043320320001,489,2018-05-26
1844,1000501132530139136,1319,2018-05-26
1845,1000502390313832448,1265,2018-05-26
1846,1000503343007989761,36475,2018-05-26
1847,1000503475321516032,604,2018-05-26
1848,1000503790070517760,928,2018-05-26
1849,1000506074397523969,17506,2018-05-26
1850,1000507835787046912,877,2018-05-26
1851,1000508124980113409,548,2018-05-26
1852,1000509888534007809,483,2018-05-26
1853,1000515327506104323,768,2018-05-26
1854,1000519587144728576,3772,2018-05-26
1855,1000520015014055936,4595,2018-05-26
1856,1000521443036180480,481,2018-05-26
1857,1000526288522637312,964,2018-05-26
1858,1000531933418242048,511,2018-05-27
1859,1000542238051463168,10177,2018-05-27
1860,1000543697224663040,858,2018-05-27
1861,1000544451620618240,496,2018-05-27
1862,1000546468250308608,1100,2018-05-27
1863,1000547552234635265,3540,2018-05-27
1864,1000548306609565696,698,2018-05-27
1865,1000548454127452161,495,2018-05-27
1866,1000551718088622080,433,2018-05-27
1867,1000552825145901057,4625,2018-05-27
1868,1000554252329078785,4187,2018-05-27
1869,1000554991457779712,6486,2018-05-27
1870,1000557142863036416,15082,2018-05-27
1871,1000557306600304640,18460,2018-05-27
1872,1000560049389907969,21072,2018-05-27
1873,1000560807334133762,1475,2018-05-27
1874,1000929806991540225,949,2018-05-28
1875,1000951606009974784,6191,2018-05-28
1876,1001223333646499841,4940,2018-05-28
1877,1001227870054707202,1131,2018-05-28
1878,1001229574057832448,911,2018-05-28
1879,1001233031405780993,2264,2018-05-28
1880,1001238197500719108,1177,2018-05-28
1881,1001238934825779201,603,2018-05-28
1882,1001240912691789825,10498,2018-05-28
1883,1001245302769180673,515,2018-05-28
1884,1001245477839429634,674,2018-05-28
1885,1001253431493910528,775,2018-05-29
1886,1001253688755671040,1060,2018-05-29
1887,1001255278828965888,1470,2018-05-29
1888,1001255940417470469,843,2018-05-29
1889,1001261305804673024,641,2018-05-29
1890,1001313268369997825,11789,2018-05-29
1891,1001313907154108416,23755,2018-05-29
1892,1001314155150721024,658,2018-05-29
1893,1001314495581503488,851,2018-05-29
1894,1001315130196410369,1151,2018-05-29
1895,1001315811582066688,579,2018-05-29
1896,1001316038267432960,2825,2018-05-29
1897,1001342504640307201,522,2018-05-29
1898,1001344881007079424,527,2018-05-29
1899,1001391226988388353,43925,2018-05-29
1900,1001504431521878017,1051,2018-05-29
1901,1001507474946560000,7022,2018-05-29
1902,1001509671776210944,899,2018-05-29
1903,1001516537344225281,9279,2018-05-29
1904,1001520305565675520,1311,2018-05-29
1905,1001520405738213376,939,2018-05-29
1906,1001520578581286913,2186,2018-05-29
1907,1001523976542146560,13500,2018-05-29
1908,1001532526878310400,65575,2018-05-29
1909,1001534820894175232,1883,2018-05-29
1910,1001536562327252992,2942,2018-05-29
1911,1001564349465411584,707,2018-05-29
1912,1001565360783474688,1207,2018-05-29
1913,1001707195799621632,7122,2018-05-30
1914,1001836681845092353,1440,2018-05-30
1915,1001857257254993921,5908,2018-05-30
1916,1001858830832029696,16135,2018-05-30
1917,1001863039308595201,12124,2018-05-30
1918,1001863391982505984,822,2018-05-30
1919,1001865846338215936,3038,2018-05-30
1920,1001866336732041222,659,2018-05-30
1921,1001866971204349952,155,2018-05-30
1922,1001870372403167232,7832,2018-05-30
1923,1001902212052758530,421,2018-05-30
1924,1001902483172507650,493,2018-05-30
1925,1001903414555492352,3736,2018-05-30
1926,1001954916569579520,6612,2018-05-30
1927,1001955221365456896,566,2018-05-30
1928,1001955381734715394,668,2018-05-30
1929,1002037312094654465,515,2018-05-31
1930,1002040126673948672,3251,2018-05-31
1931,1002041479777406976,192376,2018-05-31
1932,1002056802127638528,519,2018-05-31
1933,1002095592267370497,873,2018-05-31
1934,1002198347006922754,47918,2018-05-31
1935,1002237545273483264,6028,2018-05-31
1936,1002245552002641920,52611,2018-05-31
1937,1002270980755013632,11549,2018-05-31
1938,1002272887892361216,1261,2018-05-31
1939,1002273494564913153,2004,2018-05-31
1940,1002283316840574976,3149,2018-05-31
1941,1002284769114079232,1678,2018-05-31
1942,1002357778818592769,45051,2018-06-01
1943,1002372491514441728,56220,2018-06-01
1944,1002372757366149121,1605,2018-06-01
1945,1002379548804206592,5554,2018-06-01
1946,1002380587389390848,19668,2018-06-01
1947,1002381189607350272,1726,2018-06-01
1948,1002465751859490816,456,2018-06-01
1949,1002466064230334464,440,2018-06-01
1950,1002467202430144512,481,2018-06-01
1951,1002669489366822912,350,2018-06-01
1952,1002678650355920896,8528,2018-06-01
1953,1002682587800690688,51591,2018-06-01
1954,1002926869069553664,5223,2018-06-02
1955,1002938604623196160,1309,2018-06-02
1956,1002939845755334662,787,2018-06-02
1957,1002941578040696832,1144,2018-06-02
1958,1002942317785853953,574,2018-06-02
1959,1002943252704591872,606,2018-06-02
1960,1002944786913873922,37540,2018-06-02
1961,1002945018066157568,526,2018-06-02
1962,1002945324858552320,2083,2018-06-02
1963,1002980786977402880,58995,2018-06-02
1964,1002981547836764160,2357,2018-06-02
1965,1002981810379284480,4371,2018-06-02
1966,1002981936233496577,1343,2018-06-02
1967,1002982393467158528,4341,2018-06-02
1968,1002983121896103937,1617,2018-06-02
1969,1003139875112042497,4647,2018-06-03
1970,1003142000307154944,642,2018-06-03
1971,1003142058738049025,537,2018-06-03
1972,1003142348061138944,505,2018-06-03
1973,1003143895599812608,2188,2018-06-03
1974,1003158520919814145,5328,2018-06-03
1975,1003161965533937667,1869,2018-06-03
1976,1003374877439430656,1641,2018-06-03
1977,1003549006234963977,1681,2018-06-04
1978,1003701407004758016,37601,2018-06-04
1979,1003725887756386304,27906,2018-06-04
1980,1003916871693791232,883,2018-06-05
1981,1004081880340168704,1962,2018-06-05
1982,1004097702693502976,1722,2018-06-05
1983,1004112168227241984,443,2018-06-05
1984,1004134357420859394,5988,2018-06-05
1985,1004167764590788609,676,2018-06-06
1986,1004212406849978368,1171,2018-06-06
1987,1004655455233138688,1099,2018-06-07
1988,1004792846182801408,15645,2018-06-07
1989,1004794907377090560,829,2018-06-07
1990,1004816355948806144,521,2018-06-07
1991,1004835436508819456,2280,2018-06-07
1992,1004857328120709120,477,2018-06-07
1993,1004864184998170624,3441,2018-06-07
1994,1004866833822842882,796,2018-06-07
1995,1004936605797212160,62311,2018-06-08
1996,1004937330409418753,14321,2018-06-08
1997,1004937668612898817,36048,2018-06-08
1998,1005120018340765696,1112,2018-06-08
1999,1005133546665566208,8371,2018-06-08
2000,1005138469243383808,986,2018-06-08
2001,1005139802826526720,852,2018-06-08
2002,1005535664366968832,81935,2018-06-09
2003,1005537267912400896,26114,2018-06-09
2004,1005544618207744000,348,2018-06-09
2005,1005544620854349824,382,2018-06-09
2006,1005549006573846528,28745,2018-06-09
2007,1005550181054443520,3386,2018-06-09
2008,1005550302831861761,1920,2018-06-09
2009,1005553979386880000,124830,2018-06-09
2010,1005564275656568832,58755,2018-06-09
2011,1005574277578481664,2263,2018-06-09
2012,1005577738332172289,74444,2018-06-09
2013,1005582744980606976,30577,2018-06-09
2014,1005585154373386240,2622,2018-06-09
2015,1005591117557989377,5417,2018-06-09
2016,1005593651219582977,36209,2018-06-09
2017,1005596879848030209,17857,2018-06-09
2018,1005639487995592705,1161,2018-06-10
2019,1005643673353064448,1255,2018-06-10
2020,1005662117796540416,878,2018-06-10
2021,1005695924318842880,13523,2018-06-10
2022,1005699514630471680,28759,2018-06-10
2023,1005782088841232385,1227,2018-06-10
2024,1005784176950370305,5978,2018-06-10
2025,1005785859558273024,3680,2018-06-10
2026,1005788654386606080,19122,2018-06-10
2027,1005874658015522816,1461,2018-06-10
2028,1005875421999554560,12125,2018-06-10
2029,1005876491345752064,589,2018-06-10
2030,1005877098035048448,6918,2018-06-10
2031,1005879049493725186,641,2018-06-10
2032,1005879678895177729,649,2018-06-10
2033,1005884215039176704,15512,2018-06-10
2034,1005896761091604480,1343,2018-06-10
2035,1005899053551370240,1814,2018-06-10
2036,1005899638665240576,650,2018-06-10
2037,1005900081793359872,657,2018-06-10
2038,1005902575353204736,1067,2018-06-10
2039,1005904638137139200,1073,2018-06-10
2040,1005907548476588032,740,2018-06-10
2041,1005951447169581056,10516,2018-06-10
2042,1006311825833541632,995,2018-06-11
2043,1006312299244605441,915,2018-06-11
2044,1006597562156003328,83304,2018-06-12
2045,1006643600891842561,2556,2018-06-12
2046,1006755636141424640,542,2018-06-13
2047,1006951781069291521,712,2018-06-13
2048,1006968985760366592,14575,2018-06-13
2049,1007076304095625216,12536,2018-06-14
2050,1007137868190502912,3142,2018-06-14
2051,1007148112484462592,4379,2018-06-14
2052,1007359366008328193,3947,2018-06-14
2053,1007647898161463297,96445,2018-06-15
2054,1007663283648647169,2782,2018-06-15
2055,1007664788325818369,2479,2018-06-15
2056,1007665949044928517,31280,2018-06-15
2057,1007667079892254720,2416,2018-06-15
2058,1007667617060941824,882,2018-06-15
2059,1007668113591005184,1334,2018-06-15
2060,1007668628794175489,1434,2018-06-15
2061,1007669485065547776,2901,2018-06-15
2062,1007669712539414528,770,2018-06-15
2063,1007679828303024128,1705,2018-06-15
2064,1007680326934585344,554,2018-06-15
2065,1007680749326065664,386,2018-06-15
2066,1007752686878388224,224120,2018-06-15
2067,1007757625646182400,19474,2018-06-15
2068,1007758296336330753,12409,2018-06-15
2069,1007762646182047744,8214,2018-06-15
2070,1007766450256392192,139606,2018-06-15
2071,1007768708779999237,13092,2018-06-15
2072,1007769302836174849,1608,2018-06-15
2073,1007774899556028416,2338,2018-06-16
2074,1007775323822460929,298,2018-06-16
2075,1007780580396683267,29166,2018-06-16
2076,1007787164308869120,6479,2018-06-16
2077,1007787229500936192,900,2018-06-16
2078,1008009529223598081,522,2018-06-16
2079,1008012300979077121,60998,2018-06-16
2080,1008013111058526209,51742,2018-06-16
2081,1008014213741150208,2219,2018-06-16
2082,1008078826386087936,292,2018-06-16
2083,1008079815667113984,497,2018-06-16
2084,1008081295090450432,55224,2018-06-16
2085,1008083495107772416,1304,2018-06-16
2086,1008101573472354304,2289,2018-06-16
2087,1008102269944860672,1197,2018-06-16
2088,1008107926895185921,1541,2018-06-16
2089,1008109905209843712,698,2018-06-16
2090,1008111802448777216,981,2018-06-16
2091,1008114586392846336,625,2018-06-16
2092,1008120904759402501,38497,2018-06-16
2093,1008121639337320454,1493,2018-06-16
2094,1008122748361568257,911,2018-06-16
2095,1008124944289370113,22625,2018-06-16
2096,1008164588867555329,955,2018-06-17
2097,1008166534399680513,344,2018-06-17
2098,1008170402969841664,83667,2018-06-17
2099,1008175546830938113,6930,2018-06-17
2100,1008176356033814528,2755,2018-06-17
2101,1008191818788302849,12322,2018-06-17
2102,1008314270096896000,2669,2018-06-17
2103,1008315086903996417,825,2018-06-17
2104,1008318961539137537,5403,2018-06-17
2105,1008324562663043074,650,2018-06-17
2106,1008326131798269952,709,2018-06-17
2107,1008381974266798080,2243,2018-06-17
2108,1008382743606988800,14357,2018-06-17
2109,1008385171744174080,649,2018-06-17
2110,1008386640685850624,661,2018-06-17
2111,1008389798740963329,874,2018-06-17
2112,1008390757596581888,783,2018-06-17
2113,1008392599210561537,545,2018-06-17
2114,1008393868381843456,519,2018-06-17
2115,1008397942653218816,634,2018-06-17
2116,1008401637528895488,528,2018-06-17
2117,1008403122207612928,361,2018-06-17
2118,1008404147584921600,892,2018-06-17
2119,1008404991516631040,418,2018-06-17
2120,1008405624068104192,276,2018-06-17
2121,1008406329398980608,411,2018-06-17
2122,1008406652431654912,363,2018-06-17
2123,1008407906268602368,500,2018-06-17
2124,1008409208092438528,39811,2018-06-17
2125,1008409974299508736,620,2018-06-17
2126,1008410980898914304,746,2018-06-17
2127,1008411784603099136,724,2018-06-17
2128,1008418903448477696,824,2018-06-17
2129,1008419464067440641,377,2018-06-17
2130,1008421697354018816,357,2018-06-17
2131,1008422418753339392,476,2018-06-17
2132,1008423357774102528,1034,2018-06-17
2133,1008423993999650816,895,2018-06-17
2134,1008427324298022912,983,2018-06-17
2135,1008431653935435776,929,2018-06-17
2136,1008435606714662912,7247,2018-06-17
2137,1008437057700544512,1266,2018-06-17
2138,1008438394559451136,877,2018-06-17
2139,1008439719900766208,428,2018-06-17
2140,1008441697506754560,8289,2018-06-17
2141,1008443957603258368,1067,2018-06-17
2142,1008445446975512576,776,2018-06-17
2143,1008445877197783040,559,2018-06-17
2144,1008450201885872129,2040,2018-06-17
2145,1008566142724497408,696,2018-06-18
2146,1008858642550943745,2780,2018-06-18
2147,1008859105883066368,2123,2018-06-18
2148,1008860403051327488,1090,2018-06-18
2149,1008872597780508673,365,2018-06-19
2150,1008906087611883521,14183,2018-06-19
2151,1008906878795968514,745,2018-06-19
2152,1008912705737056256,374,2018-06-19
2153,1008913670707953664,1061,2018-06-19
2154,1008916455948148736,868,2018-06-19
2155,1008919193259945986,573,2018-06-19
2156,1008920523038867456,662,2018-06-19
2157,1008920527673516032,379,2018-06-19
2158,1008935327124213760,464,2018-06-19
2159,1008935738270834689,1181,2018-06-19
2160,1008952872375967744,8904,2018-06-19
2161,1008953199963746304,11845,2018-06-19
2162,1008958747312558080,346,2018-06-19
2163,1008960448681660417,5299,2018-06-19
2164,1008963854624350210,5041,2018-06-19
2165,1008968645391810560,1846,2018-06-19
2166,1008968815630258176,347,2018-06-19
2167,1008969670840311814,1074,2018-06-19
2168,1008974007259938821,2158,2018-06-19
2169,1008974776633659392,371,2018-06-19
2170,1008976232510152704,541,2018-06-19
2171,1008995895986171904,4165,2018-06-19
2172,1009007159470780416,1103,2018-06-19
2173,1009010411041984513,538,2018-06-19
2174,1009011170156556288,424,2018-06-19
2175,1009011461924876288,651,2018-06-19
2176,1009012996192890880,354,2018-06-19
2177,1009014824280342529,1406,2018-06-19
2178,1009018120634187776,9546,2018-06-19
2179,1009105044061413377,1158,2018-06-19
2180,1009164260151185408,710,2018-06-19
2181,1009200969253511168,22671,2018-06-19
2182,1009213703995121664,7958,2018-06-19
2183,1009346561946480641,4658,2018-06-20
2184,1009349201677803520,625,2018-06-20
2185,1009349553667989505,1913,2018-06-20
2186,1009352456021553152,412,2018-06-20
2187,1009353114938298368,347,2018-06-20
2188,1009362316536602625,634,2018-06-20
2189,1009363765098250240,486,2018-06-20
2190,1009471275113123840,7646,2018-06-20
2191,1009481756133580800,1019,2018-06-20
2192,1009482786934177793,556,2018-06-20
2193,1009484066159144962,687,2018-06-20
2194,1009559662549598208,3006,2018-06-20
2195,1009571180989243392,7519,2018-06-20
2196,1009580339008684033,2831,2018-06-20
2197,1009581267434663936,5210,2018-06-20
2198,1009596699675725824,2233,2018-06-21
2199,1009603495476031494,14193,2018-06-21
2200,1009605123117670400,37012,2018-06-21
2201,1009613082770001920,49567,2018-06-21
2202,1009618544403808265,8871,2018-06-21
2203,1009940354097807360,2027,2018-06-21
2204,1009950544490741761,10441,2018-06-22
2205,1009970334592716801,2590,2018-06-22
2206,1009971757959090176,855,2018-06-22
2207,1009972020749012992,315,2018-06-22
2208,1009997025432068096,2191,2018-06-22
2209,1010004813310877698,460,2018-06-22
2210,1010005390283567104,516,2018-06-22
2211,1010027104275087360,3031,2018-06-22
2212,1010027258684174338,414,2018-06-22
2213,1010028341921964032,1524,2018-06-22
2214,1010035029726990336,1890,2018-06-22
2215,1010214875295989760,5570,2018-06-22
2216,1010221659054174208,550,2018-06-22
2217,1010223743287771136,17485,2018-06-22
2218,1010224375339966464,906,2018-06-22
2219,1010252871596560386,1498,2018-06-22
2220,1010252910775566336,454,2018-06-22
2221,1010279647622283264,7704,2018-06-22
2222,1010284456337264640,968,2018-06-22
2223,1010314704261017600,599,2018-06-23
2224,1010393272529764352,64380,2018-06-23
2225,1010398829106028544,346,2018-06-23
2226,1010405602516799488,9678,2018-06-23
2227,1010407596103090176,1457,2018-06-23
2228,1010428377797308416,12353,2018-06-23
2229,1010431046460923905,6043,2018-06-23
2230,1010458705513537536,20708,2018-06-23
2231,1010459048485875713,8376,2018-06-23
2232,1010468297186242566,6291,2018-06-23
2233,1010497621390123009,20844,2018-06-23
2234,1010578767096438784,397,2018-06-23
2235,1010595834122022913,472,2018-06-23
2236,1010596809616445440,91476,2018-06-23
2237,1010619095421616128,2651,2018-06-23
2238,1010619465715728384,486,2018-06-23
2239,1010620550622822400,12652,2018-06-23
2240,1010652684653813760,20517,2018-06-23
2241,1010662970987171840,1025,2018-06-23
2242,1010720136246919171,862,2018-06-24
2243,1010722093963493376,2713,2018-06-24
2244,1010727396046135297,467,2018-06-24
2245,1010771114287554560,718,2018-06-24
2246,1010951918909181953,664,2018-06-24
2247,1011021456526987266,56309,2018-06-24
2248,1011027339210317825,2424,2018-06-24
2249,1011028355314081792,333,2018-06-24
2250,1011039248386965504,21708,2018-06-25
2251,1011043467575717888,1570,2018-06-25
2252,1011044846776168448,882,2018-06-25
2253,1011081272930603008,479,2018-06-25
2254,1011082171170242560,7187,2018-06-25
2255,1011083630301536256,52110,2018-06-25
2256,1011085383239589888,26301,2018-06-25
2257,1011085606514880512,956,2018-06-25
2258,1011087164250046465,875,2018-06-25
2259,1011089136743170048,1399,2018-06-25
2260,1011089283547983875,705,2018-06-25
2261,1011091725429850112,1824,2018-06-25
2262,1011114064737693697,12145,2018-06-25
2263,1011114443588194304,1122,2018-06-25
2264,1011114786606731265,880,2018-06-25
2265,1011115792182726656,694,2018-06-25
2266,1011117284524519424,6742,2018-06-25
2267,1011117367647260672,459,2018-06-25
2268,1011139030476451840,2325,2018-06-25
2269,1011139511625977856,447,2018-06-25
2270,1011140130332028928,416,2018-06-25
2271,1011140501641224193,453,2018-06-25
2272,1011141668450361344,774,2018-06-25
2273,1011142550701236226,332,2018-06-25
2274,1011143866555088896,632,2018-06-25
2275,1011145255108820992,542,2018-06-25
2276,1011150772803809280,991,2018-06-25
2277,1011383865506652160,744,2018-06-25
2278,1011484430030917632,2924,2018-06-26
2279,1011660804104470528,1322,2018-06-26
2280,1011666426715766784,3201,2018-06-26
2281,1011669859577446401,638,2018-06-26
2282,1011672532838055937,59400,2018-06-26
2283,1011676624993972224,5385,2018-06-26
2284,1011678031801249793,35991,2018-06-26
2285,1011724688706318337,34939,2018-06-26
2286,1011760743929110528,1556,2018-06-26
2287,1011761562523086848,13998,2018-06-27
2288,1011776242016612352,1837,2018-06-27
2289,1011776953051828226,1722,2018-06-27
2290,1011777209483186176,3691,2018-06-27
2291,1011788218734391296,835,2018-06-27
2292,1011790990175162369,1896,2018-06-27
2293,1011794673910759425,2768,2018-06-27
2294,1011798626526351360,1574,2018-06-27
2295,1011833857719451648,11527,2018-06-27
2296,1011834343289806848,994,2018-06-27
2297,1011835467342336002,1556,2018-06-27
2298,1011835761182666752,2520,2018-06-27
2299,1011838788245454848,3497,2018-06-27
2300,1011839580830482432,4226,2018-06-27
2301,1011846284351717379,2294,2018-06-27
2302,1011849186692616194,5897,2018-06-27
2303,1011850474016788480,1321,2018-06-27
2304,1012166284224524288,2995,2018-06-28
2305,1012415844238815232,1045,2018-06-28
2306,1012416542724665346,64927,2018-06-28
2307,1012416878818410496,933,2018-06-28
2308,1012418622021517312,569,2018-06-28
2309,1012418999596937216,907,2018-06-28
2310,1012421769607561216,479,2018-06-28
2311,1012432838422159362,5191,2018-06-28
2312,1012433056957751296,1101,2018-06-28
2313,1012450863099535361,2567,2018-06-28
2314,1012455844850487296,501,2018-06-28
2315,1012539571127533568,1542,2018-06-29
2316,1012585297790394369,6197,2018-06-29
2317,1012588722313805824,633,2018-06-29
2318,1012588909266522113,16215,2018-06-29
2319,1012590050196971520,798,2018-06-29
2320,1012590428791627776,3684,2018-06-29
2321,1012590645452554240,858,2018-06-29
2322,1012596720193044480,509,2018-06-29
2323,1012597509858869254,6786,2018-06-29
2324,1012603171774984192,57769,2018-06-29
2325,1012603848647561217,607,2018-06-29
2326,1012604447552204805,1773,2018-06-29
2327,1012643485986385920,1154,2018-06-29
2328,1012644110719578112,676,2018-06-29
2329,1012644501129592833,2694,2018-06-29
2330,1012777706554085376,5996,2018-06-29
2331,1012777784169488385,1676,2018-06-29
2332,1012777990193852417,7068,2018-06-29
2333,1012781170633740289,926,2018-06-29
2334,1012782315343306753,3187,2018-06-29
2335,1012783222386712576,170461,2018-06-29
2336,1012783785736167424,7609,2018-06-29
2337,1012784447005995008,46170,2018-06-29
2338,1012830881461907457,9663,2018-06-29
2339,1012843449534435328,881,2018-06-29
2340,1012942067365023744,1669,2018-06-30
2341,1013519243030253570,165104,2018-07-01
2342,1013896484247490565,525,2018-07-02
2343,1013897145773166595,8661,2018-07-02
2344,1013899626477473792,1874,2018-07-02
2345,1014248438710636544,23682,2018-07-03
2346,1014296276521836544,22708,2018-07-03
2347,1014306145702432768,822,2018-07-04
2348,1014316162094698496,7025,2018-07-04
2349,1014317550891601922,5523,2018-07-04
2350,1014318495964782592,987,2018-07-04
2351,1014320250551226369,8972,2018-07-04
2352,1014321463430668288,1780,2018-07-04
2353,1014509856777293825,24253,2018-07-04
2354,1014631215587053573,1641,2018-07-04
2355,1014632045505630209,488,2018-07-04
2356,1014634671735562240,661,2018-07-04
2357,1014739003281530880,937,2018-07-05
2358,1014752450442457088,2252,2018-07-05
2359,1014752854333009921,10477,2018-07-05
2360,1014752999594323968,615,2018-07-05
2361,1014754638950645760,8552,2018-07-05
2362,1014774891575300097,994,2018-07-05
2363,1014785289967923200,1153,2018-07-05
2364,1014785678263980032,667,2018-07-05
2365,1014800936198213633,896,2018-07-05
2366,1014806548340568065,3493,2018-07-05
2367,1014811835017584640,1572,2018-07-05
2368,1014812412367630337,958,2018-07-05
2369,1014812681499365376,27523,2018-07-05
2370,1014832249705910272,610,2018-07-05
2371,1014832343322783744,480,2018-07-05
2372,1014834534687404032,1329,2018-07-05
2373,1014919249620418562,715,2018-07-05
2374,1014923546210938880,1174,2018-07-05
2375,1014932211584266240,2554,2018-07-05
2376,1014932627986370560,3085,2018-07-05
2377,1014935357345763330,914,2018-07-05
2378,1014942490690969600,995,2018-07-05
2379,1014948255950442496,703,2018-07-05
2380,1014952644555599872,483,2018-07-05
2381,1014964102672801792,1807,2018-07-05
2382,1014964962718973952,6270,2018-07-05
2383,1014982448826871808,668,2018-07-05
2384,1014982701634351104,523,2018-07-05
2385,1014986117341253633,558,2018-07-05
2386,1014987092697346048,779,2018-07-05
2387,1014987505978863616,9868,2018-07-05
2388,1014998760638697473,2027,2018-07-05
2389,1015000443267645441,655,2018-07-05
2390,1015004489567256576,1960,2018-07-05
2391,1015105500105412610,26376,2018-07-06
2392,1015105570527821824,4495,2018-07-06
2393,1015108458067124225,2309,2018-07-06
2394,1015115481097777152,1648,2018-07-06
2395,1015116567477014528,2344,2018-07-06
2396,1015137456901931008,4537,2018-07-06
2397,1015138953693880320,29647,2018-07-06
2398,1015276185293426688,1955,2018-07-06
2399,1015286165383987200,858,2018-07-06
2400,1015307876829548544,2397,2018-07-06
2401,1015310752830218241,1240,2018-07-06
2402,1015334555002081280,612,2018-07-06
2403,1015341937115553793,1531,2018-07-06
